601,4896718
601,4897732
600,4898746
600,4899760
601,4900773
601,4901787
600,4902801
601,4903815
601,4904828
600,4905843
601,4906857
601,4907871
600,4908884
601,4909898
601,4910912
600,4911926
601,4912940
601,4913953
600,4914967
601,4915981
601,4916995
600,4918009
601,4919023
601,4920037
600,4921051
601,4922064
601,4923078
600,4924092
601,4925106
601,4926119
600,4927133
601,4928147
601,4929161
600,4930174
601,4931189
601,4932203
600,4933217
601,4934231
601,4935244
600,4936258
600,4937272
600,4938286
600,4939299
600,4940313
600,4941327
600,4942341
600,4943355
600,4944369
600,4945383
600,4946397
600,4947410
600,4948424
600,4949438
600,4950452
600,4951465
600,4952479
600,4953493
599,4954507
600,4955522
600,4956535
599,4957549
600,4958563
600,4959577
599,4960590
599,4961604
600,4962618
599,4963632
599,4964645
600,4965659
599,4966673
599,4967688
600,4968701
599,4969715
599,4970729
600,4971743
600,4972756
599,4973770
600,4974784
600,4975798
599,4976812
600,4977825
600,4978839
599,4979854
600,4980868
600,4981881
599,4982895
600,4983909
600,4984923
599,4985936
599,4986950
600,4987964
599,4988978
600,4989991
600,4991005
599,4992019
600,4993034
600,4994048
599,4995061
599,4996075
600,4997089
600,4998103
599,4999116
600,5000130
600,5001144
600,5002158
600,5003171
600,5004185
599,5005200
600,5006214
600,5007227
599,5008241
599,5009255
600,5010269
600,5011282
599,5012296
600,5013310
600,5014324
599,5015337
600,5016351
600,5017366
599,5018380
600,5019394
600,5020407
599,5021421
600,5022435
600,5023449
599,5024462
599,5025476
600,5026490
600,5027504
599,5028517
600,5029532
600,5030546
599,5031560
600,5032573
600,5033587
599,5034601
600,5035615
600,5036628
599,5037642
600,5038656
600,5039670
599,5040684
599,5041698
600,5042712
600,5043726
599,5044740
600,5045753
600,5046767
599,5047781
600,5048795
600,5049808
599,5050822
600,5051836
600,5052850
599,5053863
600,5054878
600,5055892
599,5056906
600,5057920
600,5058933
599,5059947
600,5060961
600,5061975
599,5062988
600,5064002
600,5065016
600,5066030
599,5067044
600,5068058
600,5069072
599,5070086
600,5071099
600,5072113
599,5073127
600,5074141
600,5075154
600,5076168
599,5077182
600,5078196
600,5079211
599,5080224
600,5081238
600,5082252
600,5083266
600,5084279
600,5085293
600,5086307
599,5087321
600,5088334
600,5089348
599,5090362
600,5091377
600,5092390
600,5093404
600,5094418
600,5095432
600,5096445
599,5097459
600,5098473
600,5099487
599,5100500
600,5101514
600,5102528
600,5103543
600,5104557
600,5105570
600,5106584
600,5107598
600,5108612
600,5109625
599,5110639
600,5111653
600,5112667
600,5113680
600,5114694
600,5115708
600,5116723
599,5117736
600,5118750
600,5119764
600,5120778
600,5121792
600,5122805
600,5123819
600,5124833
601,5125847
600,5126860
600,5127874
600,5128889
600,5129903
600,5130916
600,5131930
600,5132944
600,5133958
600,5134971
601,5135985
599,5136999
600,5138013
600,5139026
600,5140040
600,5141055
600,5142069
600,5143083
600,5144096
601,5145110
600,5146124
599,5147138
600,5148151
600,5149165
600,5150179
600,5151193
600,5152206
599,5153221
600,5154235
600,5155249
599,5156262
600,5157276
600,5158290
600,5159304
600,5160317
600,5161331
600,5162345
600,5163359
601,5164372
600,5165387
600,5166401
601,5167415
600,5168429
600,5169442
600,5170456
600,5171470
600,5172484
601,5173497
600,5174511
599,5175525
601,5176539
600,5177553
600,5178567
600,5179581
600,5180595
599,5181608
600,5182622
600,5183636
600,5184650
600,5185664
600,5186677
600,5187691
600,5188705
600,5189719
600,5190733
600,5191747
600,5192761
600,5193775
600,5194788
600,5195802
600,5196816
600,5197830
600,5198843
600,5199857
600,5200871
601,5201885
600,5202899
600,5203913
600,5204927
600,5205941
600,5206955
601,5207968
600,5208982
600,5209996
601,5211010
600,5212023
600,5213037
601,5214051
600,5215066
600,5216079
600,5217093
600,5218107
600,5219121
601,5220134
600,5221148
600,5222162
601,5223176
600,5224189
600,5225203
600,5226217
600,5227232
600,5228246
601,5229259
600,5230273
600,5231287
601,5232301
600,5233314
600,5234328
601,5235342
600,5236356
600,5237369
601,5238383
600,5239398
600,5240412
601,5241425
600,5242439
600,5243453
601,5244467
600,5245480
600,5246494
601,5247508
600,5248522
600,5249536
601,5250549
601,5251564
600,5252578
601,5253592
600,5254605
600,5255619
600,5256633
600,5257647
600,5258660
600,5259674
601,5260688
600,5261702
600,5262715
601,5263729
600,5264744
600,5265758
601,5266771
600,5267785
600,5268799
601,5269813
600,5270827
600,5271840
601,5272854
600,5273868
600,5274882
601,5275895
600,5276910
600,5277924
600,5278938
601,5279951
600,5280965
600,5281979
601,5282993
600,5284006
600,5285020
601,5286034
600,5287048
600,5288061
601,5289076
600,5290090
600,5291104
601,5292118
600,5293131
600,5294145
601,5295159
600,5296173
600,5297186
601,5298200
600,5299214
600,5300228
601,5301242
600,5302256
600,5303270
601,5304284
600,5305297
600,5306311
601,5307325
600,5308339
600,5309352
601,5310366
600,5311380
600,5312394
601,5313408
600,5314422
600,5315436
601,5316450
600,5317464
600,5318477
601,5319491
600,5320505
600,5321519
601,5322532
600,5323546
600,5324560
601,5325574
600,5326588
600,5327602
601,5328616
600,5329630
600,5330643
601,5331657
600,5332671
600,5333685
600,5334699
600,5335712
600,5336726
601,5337740
600,5338755
600,5339768
601,5340782
600,5341796
600,5342810
600,5343823
600,5344837
600,5345851
601,5346865
600,5347878
600,5348892
601,5349906
600,5350921
601,5351934
600,5352948
600,5353962
600,5354976
601,5355990
600,5357003
600,5358017
601,5359031
600,5360045
600,5361058
601,5362072
600,5363087
600,5364101
601,5365114
600,5366128
600,5367142
601,5368156
600,5369169
600,5370183
600,5371197
600,5372211
600,5373224
601,5374238
600,5375252
600,5376267
600,5377281
600,5378294
600,5379308
600,5380322
600,5381336
600,5382349
600,5383363
600,5384377
600,5385391
600,5386404
600,5387418
600,5388433
600,5389447
601,5390460
600,5391474
600,5392488
601,5393502
600,5394515
600,5395529
601,5396543
600,5397557
600,5398571
601,5399584
600,5400599
600,5401613
600,5402627
600,5403640
600,5404654
600,5405668
600,5406682
600,5407695
601,5408709
600,5409723
600,5410737
600,5411750
600,5412765
600,5413779
600,5414793
600,5415806
600,5416820
601,5417834
600,5418848
600,5419862
600,5420875
600,5421889
600,5422903
600,5423917
601,5424931
600,5425945
600,5426959
601,5427973
600,5428986
600,5430000
601,5431014
600,5432028
600,5433041
601,5434055
600,5435069
600,5436083
601,5437097
600,5438111
600,5439125
600,5440139
600,5441153
600,5442166
600,5443180
600,5444194
600,5445208
600,5446221
601,5447235
600,5448249
600,5449263
601,5450277
600,5451291
600,5452305
600,5453319
600,5454332
600,5455346
601,5456360
600,5457374
600,5458387
601,5459401
600,5460415
600,5461429
600,5462444
600,5463457
600,5464471
601,5465485
600,5466499
600,5467512
601,5468526
600,5469540
600,5470554
601,5471567
600,5472581
600,5473595
601,5474610
600,5475623
600,5476637
600,5477651
600,5478665
600,5479678
600,5480692
600,5481706
599,5482720
600,5483734
600,5484747
600,5485761
600,5486776
600,5487790
599,5488803
600,5489817
600,5490831
599,5491845
599,5492858
600,5493872
599,5494886
599,5495900
600,5496913
599,5497927
599,5498942
600,5499956
599,5500969
599,5501983
600,5502997
599,5504011
599,5505025
600,5506038
599,5507052
598,5508066
599,5509080
598,5510093
598,5511107
599,5512122
599,5513136
598,5514149
599,5515163
598,5516177
598,5517191
599,5518204
599,5519218
598,5520232
599,5521246
599,5522259
598,5523274
599,5524288
599,5525302
598,5526316
599,5527329
599,5528343
598,5529357
599,5530371
599,5531384
598,5532398
599,5533412
598,5534426
598,5535439
598,5536454
598,5537468
598,5538482
598,5539495
598,5540509
598,5541523
599,5542537
598,5543550
598,5544564
598,5545578
598,5546592
598,5547606
599,5548620
598,5549634
598,5550648
598,5551662
599,5552675
598,5553689
598,5554703
598,5555717
598,5556730
599,5557744
598,5558758
598,5559772
598,5560786
599,5561800
598,5562814
598,5563828
599,5564841
598,5565855
598,5566869
599,5567883
598,5568897
598,5569910
599,5570924
598,5571938
598,5572952
599,5573966
598,5574980
598,5575994
599,5577008
598,5578021
598,5579035
599,5580049
598,5581063
598,5582076
599,5583090
599,5584104
598,5585118
598,5586132
599,5587146
598,5588160
598,5589174
598,5590188
597,5591201
597,5592215
597,5593229
596,5594243
597,5595256
597,5596270
597,5597284
